bisa di fix ini eror bug nya tiba tiba log out sendiri mau login pakai nomor selalu begini	negative
aduh sekarang aja sering h	negative
paling banyak gb	neutral
paraah si	neutral
hai mau tanya kalo kuota saya hangus tapi pulsa masih ada ga akan expired kan maksud saya masih bisa sms amp	neutral
weh ada mimin bayu	neutral
masa di php in terus sama	negative
gua kira cuma app gua aja yg error nyata banyak juga yg error	negative
g aja sering jelek	negative
kenceng sih	positive
tambah ga manusiawi provider ini yang awal nya mudah sekarang bikin susah tcobwoolvre	negative
miminnya gk erti nih kayak	neutral
min km markcity kan ngaku	neutral
goks anjir provider bikin liga fantasi	positive
aku rekomendasiin baik aplikasi dl deh ya min	negative
hubung respon tidak ada	negative
sinyal awal bagus tapi pas on game langsung senin kamis	negative
aku dah pernah nge dm adminnya kak peyeek tetep ae gk ada solusi	negative
wow akhir ada provider internet yang bebasin kamu bikin paket internet semua mau sen sim card nya di sini dan dapetin tambah kuota gb klik di sini tcohkjhvidz	positive
nyata bukan saya doang	negative
benerin dlu jaring nya masa dc mlu ahh	negative
min ko aplikasi tidak bisa buka ya di iphone	negative
etmin pstie slh ekon kan	neutral
beli sim card mana sih	neutral
aku pakai by u kok etmin	positive
kenapa dah aplikasi jadi salah terus gabisa buka	negative
percuma g kalau mase mahal min	negative
kagak bakal padahal jaring busuk banget ya tidak woii	negative
iya aku sudah sejak bulan sih sejak pertama kali pakai by u buka spotify juga ndak bisa	negative
sdh daftar min siap ramai euro fantasy football league by u	neutral
sinyal mohon baik	negative
pagi dah ganggu aja	negative
	
giga rb apa tuh nama paket	neutral
aplikasi parah tcoxrhbhd	negative
min mau kerja udh beli gb kok jaring ilang aku kerja pakai sinyal apa dong	negative
baru aja sy beli kartu perdana di point rest area km b	neutral
min kenapa pakai byu gabisa buka netflix deh website maupun aplikasi gabisa di hp atau di hotspot ke la tcotahravura	negative
byu lagi troubel ya tidak bisa terima sms atau di isi pulsa	negative
wah kalo itu kurang tau juga kak	neutral
wish lu baca sono dm komplain user itu wish orang hadap lu	negative
sinyal dari kemaren lelah	negative
paling parah torrent sih benar kayak kunci speednya dari semua torrent web yg coba sama aja ya mau tidak mau kalo norrent harus ganti provider	negative
aku mau isi kuota nih kenapa appnya keclose mulu ngisi lewat mana jadi	negative
maaf sudah ga betah knapa jaring lu putus	negative
penting bet buat hadap sinyal byu yg lot	negative
eleehh gimana mo streaming jaring hilang lokasi surabaya	negative
sinyal bagus sih aplikasi kagak bisa buka gmn mo beli paket njir	negative
anjing	negative
kalo apa nih nindy	neutral
heheh bagi kado nih tcophcwabtcd	positive
kapan nih kak	neutral
bom masih coba unistall trus install ulang	negative
g ken nambahin pulsa aku ni	neutral
sekarang ada mbps rb	neutral
min astaga sinyal jelek banget	negative
ciee sudah tahun nih kita tcoxaovnfdmk	positive
bisa yg sedot ttp kuota utama	negative
wow by u ngeprank pas malming	negative
maen pubg rto terus terimakasih byu atas lot dan sinyal h nya	negative
aku dapet kado kuota	neutral
sudah by email dari kemaren untung dual sim pakai satu lagi nya masih bisa internetan tcoehcqzjsta	positive
aaaaa yaampun di nerf moonton apa gmn si reconnecting terus lo tcowartlyeyez	negative
min kok app by u gabisa buka	negative
sudah dari jam tcoabdhspgpi	neutral
min ini kenapa gin terus deh padahal udh pakai internetnya by u terus login pakai nomer juga gitu gabisa tcoderwjjxevs	negative
nahh kirain tadi aku doang dari tadi enggak benar benar	negative
tidak bisa lebih lot lagi gan doyan banget dadak turun jd g bahkan no service tcoamdjeizx	negative
pas awal aman aja tapi gilir lagi war zona sudah kecil tiba sinyal ilang itu sih yg paling horor	negative
ihh kece sekaliitt	positive
min kok kuota games tidak bisa buat aov	negative
aplikasi gabisa buka ini knp	negative
ga worth mbps sekarang	negative
aku wa sih twitter masih bisa aneh banget ga siii	negative
min yuk sini mampir kita menggibahin mark	neutral
ya tuhaannn sudah mgg belum masuk juga kuota	negative
eh kamu ga g tah	neutral
bisa dipaksain pakai vpn ehehe v	negative
ini aku ios aja ttp forceclose juga nah	negative
umum menang by u space euro fantasy matchday nya mana min tcowfpsaqxeg	neutral
gabisa dipake nge game ya kasih tcomrjwirsl	negative
kok aku tidak oleh	neutral
pernah internet putus pas presentasi	negative
aktivasi nya susah amat sih	negative
beberapa hari ini gag bisa buka aplikasi ada apa ini sudah di uninstall clear data pdhaal di hp yang lain tcobcerovlwv	negative
btw jangan cuma balas dengan template halo kak	negative
bagaimana kalo isi pulsa pada sim card by u dalam hp	neutral
oh gitu pantesan game ku tak lancar	negative
nyata minta upgrade min	neutral
tarif gimana kk murah kah soal kalau pakai internet kawatir sinyal jelek	positive
tapi apakah nomor by u saya sudah otomatis bisa ke g	neutral
hallo kenapa saya tiba tidak bisa buka netflix ya padahal aplikasi lain lancar mohon bantu thx tcosrdhhrpy	negative
asik tuh buat upload file ke drive cepaaat	positive
min by u kalo pasang di hp yang ngga bisa nyambung internet gmn bisa	negative
anggap saja hadiah ulang tahun dari terimakasih by u tcoymyhjcgd	positive
nungguin reward dari mimin	neutral
sekarang sinyal kenapa bikin nang mulu sih padahal lagi urgent	negative
woi benerin sinyal lah	negative
min kok jauh bngt main	neutral
emosi ya bund sama sinyal di komplain via nindy kata mau di follow up bohong banget	negative
ini bund tidak ada koneksi internetnya tcojpdjjuxe	negative
min aplikasi kok masih error ya mau ngecek kuota gabisa	negative
dapet pesan cinta tcorgndkfjkt	positive
dekat tower elu tong sinyal saya cuma bar neh	negative
ini sinyal kalian dua kenapa heyyy ayo plat merah masa gin	negative
samaa min mau beli pulsa jd ga bs	negative
by u sering banget hilang sinyal padahal sudah sering juga aku protesin	negative
susah banget sinyal nya	negative
sudah nyampe kartu	positive
info promo by u tcovtqxaiorn	positive
podo mosok jaringane e nek ra h	negative
iya nih tidak ada solusi normatif banget jawab	negative
min ini sinyal knp ya sudah jam gabisa tolong dong	negative
banyak km gmw ngasi ak reward gt	neutral
app nya gabisa buka kenapa yah kuota habis lagi	negative
jangan lupa kan tiap bulan juga dapet kuota gratis	positive
tapi dari dulu byu nih suka masalah app nya sudah diupdate rutin masih suka gin kemaren tcofxiytdavx	negative
halo apa port diblock tcodnazzt	neutral
saya rekomendasi untuk baik server min appnya sering eror	negative
fyi kalau jaring udh up ke g semua jaring g daerah pelosok bakal stabil banget kayak sekar tcokiqqrdis	negative
ga bisa nonton euro dong	negative
tidak g tidak masalah	neutral
ini byu knp jaring no connection terus ya padahal baru beli kuota	negative
min fungsi ucoins ini apa ya min btk tcorcajggjqsu	neutral
baru kemaren dapet	neutral
byu knp ngomonginnya mantan mulu daahh ni adminnya gabisa moveon apa gmn	neutral
ko gadapet saya	neutral
tapi lebih senang	positive
aplikasi trouble yaa mau beli kuota kagak bisa	negative
customers servicenya ga excellent nih	negative
dah nih direspon	positive
selamat tinggal byu stlh bln kita sama akhir aku harus kembali lagi ke kartu simpati loop ku yg lam tcovyeftiuwq	negative
dear by u sayang ini kenapa dari tadi aku tidak bisa koneksi h terus ini lagi pakai jaring lain dulu sumpah bikin badmood	negative
ganggu jaring lokasi desa ngringo kec jaten kab karanganyar download upload limit di mbps streaming youtube p aja ga ngangkat buffering kenapa sejak pagi tadi padahal pakai paket gb tcotaekbqmj	negative
sim card byu support g segera luncur min	positive
bayu yg ini baru gapernah salah	positive
ko aku ga dapet pas ultah	neutral
hari ke belakang internetnya lot	negative
min kok aplikasi di hape reconnect terus ya	negative
tolong dong kartu fisik saya rusao gabisa baca solusi gimana	neutral
untuk bisa nikmat jaring g apakah harus ganti simcard	neutral
tidak bisa di pakai sudah beli paket rb	negative
tempat saya ping nya besar mbak nin suka ngelag	negative
minn ini sinyal kenapa ngadett	negative
bukan kamu anak telkomsel	neutral
jaring bagus ping ga merah	negative
haloww min kapan benar aplikasi update mulu error mulu tcojfqvwnki	negative
by u seems so problematic af	negative
toping streaming nya min utama netflix	neutral
ih keren banget aku kasih kuota gratis tau aja kalo wi fi di rumah lagi error thanks p tcofwqddqzvq	positive
cara beli kartu gimana	neutral
gin amat sinyal lu	negative
mimin aja buka cabang gih buruann	neutral
baik banget deh terimakasih tcozhcbgqlwjn	positive
makasih by u buat kuota gratis	positive
by u tanpa koneksi internet by b babi	negative
bisa tidak eror tidak dari tadi buka aplikasi by u tidak bisa loh	negative
kok sinyal hilang yah min daerah mampang prapatan	negative
min jaring masih ganggu kah ini blm g jaring h mulu	negative
makas ya giftnya tcooeqnfbzib	positive
jarang make kartu bayu	negative
ngelag cok kalau main pakai by u	negative
ada masalah apa sih dulu beli kuota malah tidak bisa dipake sekarang bisa dipake malah suka gk bisa load p tcomaeterg	negative
thanks by u sejak pindah ke by u push rank jadi lebih enjoyable sebelumx pakai belah sampai kena pinalty credit score ke krn afk hilang jaring	positive
oh ini akun ga bakal ngerespon yang nanyain koneksi lot ya	negative
jaring tuh urus makin hari tidak stabil	negative
balikin uang saya	negative
jrngnbyu ditmptsaya super lemotkmn saya hrus komplenke atau	negative
min kenapa sinyal jeleee banget akhir ini	negative
ini kenapa sih aplikasi nya susah banget buay buka	negative
cara buat aktifinnya gimana ya min tcoideukay	neutral
tadi sempat hilang ya koneksi padahal sinyal lagi penuh	negative
nindy maen pubg aja nnti jobs nya aku gantiin	neutral
unlimited yg k lot banget kenapa ya kata mbps tapi pas cek tidak sampai are you kidding me tcooqjswwd	neutral
sudah sering min koneksi ngga stabil cape dm mulu	negative
sekarang lot	negative
ini provider baru kak	neutral
topping dota kek sama game lai	neutral
aplikasi error enggak bisa beli paket	negative
walupun simpati as dan loop jadi satu tetap pilih	positive
kalau ada event streaming bisa nyampe gb an lah oh iya min kok by u jelek buat main mlbb padahal beli tcotgaayqt	negative
tolong kenapa aplikasi by u tidak pernah bisa buka pakai jaring sendiri tapi buka pakai operator lain tcoobelqpq	negative
hallo kak gaada niat mau pasang tower di daerah gresik ta masa sinyal cuma h doang kak	negative
kenapa sulit akses ya	negative
cs nya kecewa	negative
ga ada jaring inetnya mungkin by u nya mas alias ngeblank	negative
mau tanya min untuk paket unlimited mbps dan mbps apakah tidak bisa guna untuk layan zoom thx	neutral
coba ubah sinyal ke h dulu buat masuk ke aplikasi bro	negative
g direspon min sinyal by u lokasi rumah saya hilang kalo lokasi lain ada kenapa min	negative
moga jadi provider baik untuk anak muda	positive
gimana mau beli kuota kalau buka app aja gin terus tcofhecpxcox	negative
min mau panjang kuota kan kok gabisa sih padahal kan pakai wifi tcoplmuaqq	negative
min aplikasine by u iki kenek opo wis ping aku uninstall kok kyok ngene ae tampilanne mosok nek kate tu tcoooimdnoxy	negative
kalo buat iklan emang lebih masuk akal pakai bit karena ga semua customer paham beda bit dan byte	negative
keren banget by u beli kartu bisa requestan sendiri nomornyaaa hehe dulu awal beli masih gabisa jadi pakai tahun biasss dehh jae pacar pacar tcogtrcjbcuj	positive
coba lagi karna mas banyak gagal lain	negative
ini aplikasi selalu gin apa aplikasi terlalu berat ya mohon depan baik karena saya suda tcofvwfybheh	negative
minnn ganti akun dlu atuh	neutral
kuota aja min dimurahin buat g rb gb bulan gitu	neutral
mimin kenapa aku tidak pernah bisa play spotify sihhhh semua lancar kecuali spotify	negative
ku kira ini akun cosplay nyata beneran	neutral
aku juga sering kayak gitu kenapa ya min trus nggk bisa pakai zoom juga hari ini nghk bisa bu tcoxzmpvnv	negative
mau beli paket pas bayar muter terus	negative
bro tolong rank gua turun mulu nih gara sinyal lu	negative
min ini gimana kok mau buka aplikasi byu enggak bisa mau cek sisa kuota ampe jam brpa sama beli paket dat tcooywhtqdp	negative
haloo saya user bayu jika internet kuota internet masih ada apakah akan hangus sesuai tanggal yang tentu atau bagaimana	negative
parah banget sinyalnyaaaaaa ampun	negative
anda sisa paket yg tidak habis bisa pakai untuk bulan ikut dengan syarat isi paket apa di bu tcosobssxig	neutral
aku nunggu g	neutral
makasih loh by u	positive
ga dapet thr	negative
balikin gb rb dong	neutral
ken bebas internetan dari byu dong	positive
apakah by u support g atau g karena di daerah depok jawa barat hanya g saja tulis	neutral
sampai skrg juga masih sudah di unins beberapa kali masih tetep	negative
g aja sinyal acak kadut	negative
sinyal h teroosss sudah hari zoom youtube bakh browsing ae lot kek kura	negative
baca dong saya juga kecewa sinyal lo jelek banget	negative
gmn sih cara ke by u space	neutral
iya nih by u force close melulu	negative
gapaham lg sudah x nyoba ttp aja sudah gabisa di pakai kalau abis mb awal si kira ganguan apa gmna eh trnyata nyoba beli lg ttp aja yg bisa di pakai buat game cuma mb tcoswqupgtui	negative
kenapa ya akses ig pakai by u ga bisa load image amp	negative
apakah ada masalah hari ini saya kok log in aplikasi daritadi tidak bisa suruh coba beberapa saat terus tidak bisa paket ini huhu	negative
min apakah ada solusi buat saya yg masalah itu hp saya udh ga support aplikasi by u karena prosesor tcoeooharj	negative
hari gin masih belum pakai by u jamin nyesel deh klian yg gapake by u	positive
sudah beberapa lama ga bisa buka aplikais tokped pakai by u hari ini buka flip ga bisa padahal pakai provider lain bisa di saat yg sama pliss atuhlah saya sudah pakai yg unlimited bisa buka teams masa buka aplikasi ndak bisa	negative
handphone baru alih juga ke tcoymuqjxqaky	positive
tolong sobat aku ini kasih apresiasi karena gigih nyaranin aku pakai by u dari tcofhrmeyou	positive
aman jaya tethering la wong pakai sendiri sudah tir tir speed nya	negative
masih sinyal ngantuk	negative
cma ken bebas main game	neutral
kenapa app b yu susah banget buka ga bisa bisa terus	negative
punya juga gabisa temenku bisa kenapa deh	negative
mau metode bayar kok ga bisa ya loading terus padahal pakai wifi internet lai lancar	negative
min piala eropa dah mau mulai apa gada kuota streamingnya xixixi	neutral
youtube twitter mungkin perlu tambah lg batas kuota topping	neutral
cuma ken sambat aja saking vc mati tiba trs parah dah	negative
by u anak milenial ya tidak	neutral
makasih kado bulanya min	positive
tolong aplikasi gamau buka ih sebel udh tau mau beli kuota	negative
skuy nindy mabar game apa nihh	neutral
halo ini kenapa ya udh jam cuma panggil darurat aja saya udh make mode pesawat udh restart hp masih gabener juga jd ganggu kerja saya tau ga hadeh tcovrfcgyrty	negative
sinyal makin hari makin jelek	negative
puyeng emang k	negative
ini sudah isi pulsa tapi gk bisa masuk aplikasi buat beli kuota apa guna yakk	negative
dah lah bubar aja	negative
kak kok sum card saya tiba mati dan internetnya ga konek ya td awal sinyal malah tiba sos sekarang sih sinyal ada tapi tidak bisa konek internet	negative
buat esim dong min	neutral
